日期,指数代码,指数中文全称,指数中文简称,指数英文全称,指数英文简称,开盘,最高,最低,收盘,涨跌,涨跌幅,成交量,成交金额,样本数量,滚动市盈率
2025-12-11,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5542.22,5561.29,5482.01,5486.31,-46.28,-0.84,24111274600.0,6043.67,500.0,15.95
2025-12-12,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5495.96,5534.02,5464.25,5530.39,44.08,0.8,29841308200.0,7393.61,500.0,16.02
2025-12-15,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5493.07,5542.39,5489.66,5490.12,-40.27,-0.73,24521157600.0,6008.98,500.0,16.17
2025-12-16,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5478.72,5486.47,5393.82,5414.93,-75.19,-1.37,25333559200.0,5697.25,500.0,15.99
2025-12-17,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5418.03,5537.7,5418.03,5520.78,105.85,1.95,25943354700.0,6265.38,500.0,16.24
2025-12-18,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5487.47,5521.54,5483.49,5486.26,-34.52,-0.63,22297116700.0,5356.87,500.0,15.69
2025-12-19,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5499.08,5542.9,5484.3,5516.17,29.91,0.55,24990571800.0,5509.74,500.0,15.73
2025-12-22,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5543.19,5586.17,5543.19,5580.28,64.11,1.16,25528934700.0,6437.8,500.0,15.87
2025-12-23,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5585.21,5621.37,5572.0,5592.43,12.16,0.22,25377826400.0,6322.84,500.0,15.92
2025-12-24,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5594.94,5628.68,5576.09,5622.52,30.08,0.54,24090020000.0,6135.54,500.0,15.96
2025-12-25,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5614.04,5647.79,5601.7,5636.74,14.22,0.25,22815548700.0,5995.54,500.0,15.99
2025-12-26,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5639.7,5689.56,5634.21,5667.82,31.08,0.55,27619265600.0,7031.5,500.0,16.03
2025-12-29,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5670.95,5685.5,5627.2,5640.76,-27.06,-0.48,29228783900.0,7209.24,500.0,16.01
2025-12-30,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5611.88,5678.18,5611.23,5658.69,17.93,0.32,28432654400.0,7231.4,500.0,16.06
2025-12-31,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5668.07,5681.08,5628.91,5642.82,-15.87,-0.28,28181547700.0,6924.95,500.0,16.04
2026-01-05,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5686.6,5766.39,5686.6,5763.3,120.48,2.14,38169187300.0,9528.8,500.0,16.27
2026-01-06,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5768.4,5860.2,5768.4,5860.2,96.91,1.68,47045404300.0,10827.36,500.0,16.51
2026-01-07,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5871.41,5888.59,5826.52,5860.25,0.05,0.0,42760908800.0,10400.48,500.0,16.48
2026-01-08,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5840.52,5861.97,5800.81,5830.57,-29.68,-0.51,41974905200.0,10030.15,500.0,16.4
2026-01-09,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5821.14,5896.92,5821.14,5881.95,51.38,0.88,44442740600.0,10970.66,500.0,16.52
2026-01-12,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5911.49,5957.41,5876.42,5948.7,66.75,1.13,48188356000.0,12418.31,500.0,16.65
2026-01-13,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5962.15,5996.83,5879.67,5901.21,-47.49,-0.8,51432467700.0,12957.82,500.0,16.57
2026-01-14,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5911.83,5998.09,5860.21,5901.2,0.0,0.0,60586329700.0,14339.39,500.0,16.51
2026-01-15,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5870.51,5933.68,5869.53,5914.56,13.35,0.23,44548249500.0,10696.08,500.0,16.52
2026-01-16,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5941.32,5964.65,5871.73,5889.35,-25.2,-0.43,47210807400.0,11579.57,500.0,16.42
2026-01-19,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5871.93,5937.73,5871.93,5905.94,16.59,0.28,41995832000.0,10143.64,500.0,16.47
2026-01-20,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5913.91,5930.24,5828.22,5878.74,-27.2,-0.46,45518989200.0,10627.42,500.0,16.45
2026-01-21,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5866.46,5938.4,5866.46,5904.57,25.83,0.44,40670005800.0,10035.08,500.0,16.44
2026-01-22,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5925.93,5948.48,5880.0,5911.78,7.21,0.12,43612185100.0,10504.36,500.0,16.44
2026-01-23,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5925.13,5946.33,5905.74,5935.11,23.34,0.39,51749704600.0,11933.27,500.0,16.42
2026-01-26,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5960.47,5986.22,5910.19,5925.53,-9.58,-0.16,55996490200.0,12591.92,500.0,16.47
2026-01-27,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5915.4,5962.57,5869.95,5930.42,4.88,0.08,47623113500.0,11117.95,500.0,16.46
2026-01-28,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5953.38,5976.93,5917.28,5951.1,20.68,0.35,54855457900.0,12115.43,500.0,16.52
2026-01-29,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5962.43,5995.05,5926.44,5968.91,17.82,0.3,60395920700.0,13225.18,500.0,16.61
2026-01-30,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5923.55,5946.27,5803.91,5898.13,-70.79,-1.19,49724846100.0,11318.58,500.0,16.44
2026-02-02,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5848.04,5890.9,5738.36,5742.49,-155.64,-2.64,45874269400.0,10593.53,500.0,16.07
2026-02-03,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5803.74,5853.78,5729.76,5852.15,109.66,1.91,42608276700.0,10452.52,500.0,16.26
2026-02-04,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5838.74,5891.37,5813.68,5886.58,34.43,0.59,41493195900.0,9739.65,500.0,16.4
2026-02-05,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5832.18,5857.76,5780.59,5817.6,-68.98,-1.17,35958081600.0,8326.68,500.0,16.27
2026-02-06,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5751.53,5843.66,5729.5,5792.01,-25.59,-0.44,32202201100.0,7819.19,500.0,16.21
2026-02-09,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5868.65,5900.21,5848.6,5899.22,107.21,1.85,33065922600.0,8122.87,500.0,16.44
2026-02-10,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5899.34,5916.42,5884.8,5903.47,4.24,0.07,30532745900.0,7222.35,500.0,16.47
2026-02-11,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5892.52,5915.71,5889.8,5896.15,-7.32,-0.12,29200260600.0,7002.39,500.0,16.47
2026-02-12,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5904.2,5926.27,5898.76,5923.15,27.0,0.46,32072950600.0,7732.52,500.0,16.49
2026-02-13,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5883.48,5902.31,5837.52,5840.73,-82.42,-1.39,30123837900.0,7075.77,500.0,16.25
2026-02-24,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5931.03,5936.89,5891.7,5910.73,70.01,1.2,35430970300.0,8202.06,500.0,16.42
2026-02-25,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5920.44,5994.57,5919.22,5967.3,56.57,0.96,43772884800.0,9392.77,500.0,16.54
2026-02-26,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5976.33,5976.88,5934.04,5961.51,-5.79,-0.1,39705538500.0,9559.18,500.0,16.51
2026-02-27,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5922.25,5970.89,5922.2,5965.35,3.84,0.06,43811142200.0,9278.31,500.0,16.52
2026-03-02,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5923.9,5993.62,5905.97,5984.75,19.39,0.33,54343434400.0,11547.04,500.0,16.68
2026-03-03,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5993.5,6001.29,5834.24,5840.58,-144.17,-2.41,56303716000.0,12148.3,500.0,16.5
2026-03-04,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5771.3,5845.49,5753.92,5784.57,-56.01,-0.96,43061443300.0,8888.43,500.0,16.34
2026-03-05,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5859.02,5878.63,5814.1,5843.49,58.92,1.02,40517555700.0,8849.18,500.0,16.44
2026-03-06,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5808.98,5874.51,5797.71,5859.12,15.63,0.27,37135615500.0,7629.22,500.0,16.47
2026-03-09,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5772.39,5820.15,5690.34,5804.09,-55.03,-0.94,47783812600.0,9952.79,500.0,16.37
2026-03-10,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5850.43,5892.14,5850.43,5890.0,85.91,1.48,39773029500.0,8582.74,500.0,16.48
2026-03-11,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5898.39,5935.94,5893.79,5919.99,29.99,0.51,42412925200.0,9165.91,500.0,16.59
2026-03-12,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5913.8,5921.66,5842.78,5888.21,-31.79,-0.54,45518033800.0,8951.05,500.0,16.55
2026-03-13,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5861.85,5912.72,5831.16,5844.62,-43.58,-0.74,45159499900.0,8837.26,500.0,16.45
2026-03-16,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5842.52,5848.06,5762.87,5835.28,-9.34,-0.16,42129449600.0,8781.96,500.0,16.42
2026-03-17,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5854.51,5885.95,5767.73,5767.73,-67.56,-1.16,35954008800.0,8131.67,500.0,16.31
2026-03-18,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5784.68,5807.93,5724.78,5802.65,34.92,0.61,33149495400.0,7584.23,500.0,16.36
2026-03-19,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5733.88,5759.06,5670.67,5688.63,-114.02,-1.96,36145114800.0,7900.98,500.0,16.15
2026-03-20,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5716.89,5751.24,5655.44,5659.05,-29.58,-0.52,36146098300.0,8789.91,500.0,16.04
2026-03-23,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5567.08,5605.42,5439.46,5466.9,-192.15,-3.4,44389372000.0,9345.26,500.0,15.55
2026-03-24,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5526.33,5542.47,5419.44,5542.36,75.46,1.38,35820677800.0,7659.98,500.0,15.71
2026-03-25,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5588.74,5639.96,5588.74,5633.1,90.74,1.64,37710893200.0,8088.97,500.0,15.91
2026-03-26,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5619.28,5639.95,5540.81,5552.78,-80.32,-1.43,30600085300.0,6961.3,500.0,15.73
2026-03-27,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5488.97,5626.68,5488.97,5600.34,47.56,0.86,28442428700.0,6675.36,500.0,15.83
2026-03-30,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5547.18,5600.32,5522.39,5594.45,-5.89,-0.11,30812081500.0,6782.91,500.0,15.86
2026-03-31,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5591.78,5632.15,5526.73,5526.73,-67.73,-1.21,31558713200.0,7122.77,500.0,15.73
2026-04-01,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5619.66,5638.33,5582.98,5626.33,99.6,1.8,29843226900.0,7147.38,500.0,15.94
2026-04-02,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5610.27,5615.39,5524.32,5550.74,-75.59,-1.34,27641212500.0,6329.49,500.0,15.83
2026-04-03,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5570.71,5572.77,5496.86,5501.88,-48.87,-0.88,24311348600.0,5539.36,500.0,15.69
2026-04-07,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5512.09,5537.37,5482.61,5510.74,8.86,0.16,23669202700.0,5495.09,500.0,15.69
2026-04-08,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5619.19,5728.38,5617.7,5728.38,217.65,3.95,37126463400.0,9174.29,500.0,16.11
2026-04-09,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5683.46,5719.66,5669.09,5698.95,-29.43,-0.51,29575849100.0,7655.05,500.0,16.04
2026-04-10,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5736.26,5808.29,5730.63,5783.05,84.1,1.48,31674349000.0,8949.93,500.0,16.2
2026-04-13,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5752.34,5804.08,5752.34,5792.78,9.72,0.17,30564356100.0,8212.85,500.0,16.23
2026-04-14,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5834.01,5865.35,5803.45,5865.35,72.58,1.25,32281119500.0,9001.18,500.0,16.39
2026-04-15,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5900.11,5905.44,5820.41,5837.45,-27.9,-0.48,31988162300.0,9022.15,500.0,16.36
2026-04-16,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5850.92,5917.04,5844.99,5914.06,76.61,1.31,30349675100.0,8460.72,500.0,16.51
2026-04-17,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5902.03,5925.14,5890.41,5913.84,-0.22,0.0,30004682600.0,8823.38,500.0,16.47
2026-04-20,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5910.99,5963.73,5903.69,5954.83,40.99,0.69,34693591600.0,9495.24,500.0,16.58
2026-04-21,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5944.04,5970.94,5899.35,5959.66,4.83,0.08,31574178700.0,8631.23,500.0,16.6
2026-04-22,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5933.64,6008.54,5933.64,6006.67,47.01,0.79,31770029900.0,9288.11,500.0,16.66
2026-04-23,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6026.53,6030.82,5936.64,5973.41,-33.26,-0.55,35699766100.0,10302.38,500.0,16.63
2026-04-24,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5949.59,5978.89,5906.77,5952.46,-20.95,-0.35,31589069700.0,10003.53,500.0,16.59
2026-04-27,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5956.61,5986.94,5946.28,5965.38,12.93,0.22,32249565400.0,9908.34,500.0,16.58
2026-04-28,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5947.46,5964.71,5909.46,5929.56,-35.83,-0.6,32618472100.0,9249.24,500.0,16.55
2026-04-29,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,5901.44,6019.18,5901.23,6013.41,83.85,1.41,35920822100.0,9922.49,500.0,16.71
2026-04-30,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6026.19,6037.86,6000.33,6020.44,7.03,0.12,37841385300.0,10662.6,500.0,16.71
2026-05-06,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6091.54,6158.3,6071.0,6135.86,115.42,1.92,41346208000.0,12704.79,500.0,17.14
2026-05-07,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6162.67,6184.64,6129.85,6183.01,47.15,0.77,40463779700.0,11825.67,500.0,17.18
2026-05-08,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6143.03,6171.13,6116.41,6154.27,-28.74,-0.46,40964524200.0,11254.55,500.0,17.11
2026-05-11,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6200.38,6271.66,6179.09,6262.31,108.04,1.76,46372462200.0,13592.16,500.0,17.33
2026-05-12,000510,中证A500指数,中证A500,CSI A500 Index,CSI A500,6279.93,6279.93,6219.22,6249.23,-13.08,-0.21,41293711300.0,12247.76,500.0,17.3
